#{"t_start": 1720045124.0417886, "env_id": "None"}
r,l,t
0.0,500,1244.325407
0.0,500,1247.336489
0.0,500,1250.259287
0.0,500,1253.116587
0.0,500,1255.790457
0.0,500,1258.40259
0.0,500,1261.180137
0.0,500,1263.973315
0.0,500,1266.844951
0.0,500,1269.802106
0.0,500,1272.505969
0.0,500,1275.322883
0.0,500,1278.134561
0.0,500,1280.646616
0.0,500,1283.428776
0.0,500,1286.210944
0.0,500,1289.112144
0.0,500,1292.018593
0.0,500,1295.013412
0.0,500,1297.902351
0.0,500,1300.778424
0.0,500,1303.3731
0.0,500,1306.186104
0.0,500,1308.892733
0.0,500,1311.754846
0.0,500,1314.60653
0.0,500,1317.599474
0.0,500,1320.137736
0.0,500,1322.896114
0.0,500,1325.813797
0.0,500,1328.473759
0.0,500,1331.34644
0.0,500,1334.405198
0.0,500,1337.347707
0.0,500,1340.253059
0.0,500,1343.034816
0.0,500,1346.077458
0.0,500,1348.950464
0.0,500,1351.857735
0.0,500,1354.708669
0.0,500,1357.401537
0.0,500,1360.192782
0.0,500,1362.852706
0.0,500,1365.44295
0.0,500,1368.054672
0.0,500,1370.665929
0.0,500,1373.348896
0.0,500,1376.193604
0.0,500,1378.885267
0.0,500,1381.547633
0.0,500,1384.492969
0.0,500,1387.29932
0.0,500,1390.078233
0.0,500,1392.661785
0.0,500,1395.395627
0.0,500,1398.358414
0.0,500,1401.163409
0.0,500,1403.854918
0.0,500,1406.808575
0.0,500,1409.471185
0.0,500,1412.171548
0.0,500,1415.081424
0.0,500,1418.050427
0.0,500,1420.785601
0.0,500,1423.425243
0.0,500,1426.135508
0.0,500,1429.096292
0.0,500,1431.936415
0.0,500,1434.609536
0.0,500,1437.433869
0.0,500,1440.324313
0.0,500,1443.270315
0.0,500,1446.312973
0.0,500,1449.167964
0.0,500,1451.835379
0.0,500,1454.453291
0.0,500,1457.21434
0.0,500,1459.947803
0.0,500,1462.693809
0.0,500,1465.524424
0.0,500,1468.478167
0.0,500,1471.30316
0.0,500,1473.905845
0.0,500,1476.74527
0.0,500,1479.4302
0.0,500,1482.039333
0.0,500,1484.628903
0.0,500,1487.415065
0.0,500,1489.960641
0.0,500,1492.840172
0.0,500,1495.828396
0.0,500,1498.83909
0.0,500,1501.761983
0.0,500,1504.507344
0.0,500,1507.202577
0.0,500,1509.800182
0.0,500,1512.520199
0.0,500,1515.491963
0.0,500,1518.580359
0.0,500,1521.415223
0.0,500,1524.344026
0.0,500,1527.146636
0.0,500,1529.948967
0.0,500,1532.520406
0.0,500,1535.231227
0.0,500,1538.123146
0.0,500,1540.886023
0.0,500,1543.658612
0.0,500,1546.570186
0.0,500,1549.582773
0.0,500,1552.500475
0.0,500,1555.33358
0.0,500,1558.218451
0.0,500,1561.017528
0.0,500,1563.754207
0.0,500,1566.756084
0.0,500,1569.54133
0.0,500,1572.257534
0.0,500,1575.173378
0.0,500,1578.055664
0.0,500,1580.967263
0.0,500,1583.672242
0.0,500,1586.58418
0.0,500,1589.361761
0.0,500,1592.315144
0.0,500,1595.224431
0.0,500,1598.05286
0.0,500,1600.981485
0.0,500,1603.897271
0.0,500,1606.72707
0.0,500,1609.55034
0.0,500,1612.229602
0.0,500,1614.875751
0.0,500,1617.769022
0.0,500,1620.409046
0.0,500,1623.081588
0.0,500,1625.631362
0.0,500,1628.247448
0.0,500,1630.799798
0.0,500,1633.45395
17075000.0,500,1636.257144
0.0,500,1638.942871
0.0,500,1641.804609
0.0,500,1644.659801
0.0,500,1647.351047
0.0,500,1650.12525
0.0,500,1653.003802
0.0,500,1655.688842
0.0,500,1658.330489
0.0,500,1661.230545
0.0,500,1664.024833
0.0,500,1666.661309
0.0,500,1669.5055
0.0,500,1672.258056
0.0,500,1675.122131
0.0,500,1678.027269
0.0,500,1680.926602
0.0,500,1683.497248
0.0,500,1686.063102
0.0,500,1689.09472
0.0,500,1692.059601
0.0,500,1694.612613
0.0,500,1697.382981
0.0,500,1700.288981
0.0,500,1703.259515
0.0,500,1706.012042
0.0,500,1708.823776
0.0,500,1711.777345
0.0,500,1714.335086
0.0,500,1717.041611
0.0,500,1719.984623
0.0,500,1722.972936
0.0,500,1725.867363
0.0,500,1728.881013
0.0,500,1731.68752
0.0,500,1734.458873
0.0,500,1737.066808
0.0,500,1739.901227
0.0,500,1742.727476
0.0,500,1745.488308
0.0,500,1748.338979
0.0,500,1751.189775
0.0,500,1754.005591
0.0,500,1756.652446
0.0,500,1759.268493
0.0,500,1762.033736
0.0,500,1764.784935
0.0,500,1767.745599
0.0,500,1770.649147
0.0,500,1773.580783
0.0,500,1776.354486
0.0,500,1778.997604
0.0,500,1781.897266
0.0,500,1784.45375
0.0,500,1787.019089
0.0,500,1789.837903
0.0,500,1792.580822
0.0,500,1795.351624
0.0,500,1797.929271
0.0,500,1800.709436
0.0,500,1803.66245
0.0,500,1806.590735
0.0,500,1809.402877
0.0,500,1812.168827
0.0,500,1814.841824
0.0,500,1817.770922
0.0,500,1820.510386
0.0,500,1823.432298
0.0,500,1826.059403
0.0,500,1828.878307
0.0,500,1831.878116
0.0,500,1834.72507
0.0,500,1837.349756
0.0,500,1840.15308
0.0,500,1843.025832
0.0,500,1845.849934
0.0,500,1848.811855
0.0,500,1851.89334
0.0,500,1854.522205
0.0,500,1857.220251
0.0,500,1859.866509
0.0,500,1862.54106
0.0,500,1865.253792
0.0,500,1868.120457
0.0,500,1871.036574
0.0,500,1874.022035
0.0,500,1876.989542
0.0,500,1879.678775
0.0,500,1882.59352
0.0,500,1885.272111
0.0,500,1888.242345
0.0,500,1891.099577
0.0,500,1894.093691
0.0,500,1896.854637
0.0,500,1899.443713
0.0,500,1902.294792
