r,l,t
-322.396543,500,953.144601
-66.84764,500,955.839041
830.355749,500,958.529699
7343.322102,500,960.968152
8758.043789,500,963.335952
-104.131863,500,965.717924
-375.927007,500,968.438359
-87.545886,500,971.122867
8644.225662,500,973.752867
-46.461919,500,976.08558
-64.59691,500,978.459081
12.799911,500,981.081778
-266.990474,500,983.779836
2221.254948,500,986.471601
29.314016,500,989.180846
35.323278,500,991.814885
-212.523003,500,994.209541
-190.358509,500,996.941599
-122.460824,500,999.484873
-103.636567,500,1001.896725
8151.080203,500,1004.35895
-229.095844,500,1007.099507
4043.548661,500,1009.79019
-68.195046,500,1012.490865
-167.156215,500,1015.17929
8027.123217,500,1017.869937
-96.811317,500,1020.560002
4843.543002,500,1023.241867
-188.911439,500,1025.637328
5950.119899,500,1028.132984
-170.017909,500,1030.824526
-105.694376,500,1033.491179
624.690951,500,1036.173718
-244.162455,500,1038.915143
354.248746,500,1041.541039
-333.725718,500,1044.294739
-102.427853,500,1046.992221
-339.735434,500,1049.501381
-15.861761,500,1051.981837
-378.686864,500,1054.461891
3951.617228,500,1056.76783
17262.862606,500,1059.174116
326.6784,500,1061.866183
-154.813827,500,1064.559076
709.698838,500,1067.263549
393.587978,500,1069.938524
-131.981193,500,1072.683664
-206.574341,500,1075.385537
-160.206178,500,1078.087687
-93.380402,500,1080.677809
-156.576537,500,1083.256998
18648.593052,500,1085.587176
-185.802444,500,1088.049031
-240.68108,500,1090.592392
984.512748,500,1093.257785
1904.997565,500,1095.96877
-457.708956,500,1098.690828
59.250825,500,1101.273456
2441.363224,500,1103.603478
2333.19904,500,1105.930051
608.465824,500,1108.306933
-193.510804,500,1110.715126
-59.835615,500,1113.396541
-186.974651,500,1115.806123
-107.149783,500,1118.13521
-151.323002,500,1120.598496
264.413983,500,1123.231159
-139.98703,500,1125.662082
-244.385788,500,1128.241874
-52.828317,500,1130.933958
-165.252044,500,1133.620446
2844.613776,500,1136.305007
-212.186293,500,1138.993399
13260.399512,500,1141.390494
-146.394545,500,1143.954013
-79.279983,500,1146.652363
-102.324893,500,1149.335978
792.283821,500,1152.03332
10254.982965,500,1154.392889
-56.196516,500,1156.921371
-105.834815,500,1159.513722
-183.680413,500,1161.915522
10556.647662,500,1164.383353
-122.512867,500,1166.834693
-121.07648,500,1169.166149
25166.288563,500,1171.568693
-94.578773,500,1173.894219
-78.687469,500,1176.223964
-174.083608,500,1178.559786
-145.409599,500,1181.183396
-449.729959,500,1183.711064
5255.905031,500,1186.073281
-110.88967,500,1188.631371
-96.561818,500,1191.313625
-131.264113,500,1194.002248
-247.238334,500,1196.72464
-286.569058,500,1199.45678
751.123805,500,1202.139807
-207.42772,500,1204.859548
6454.998493,500,1207.550893
-111.849862,500,1210.23685
-151.293408,500,1212.900047
-296.875018,500,1215.488098
-283.090196,500,1218.013287
147.687047,500,1220.34446
-144.782988,500,1222.704962
18.826684,500,1225.046596
3434.741694,500,1227.374324
1432.665017,500,1229.716102
-210.738439,500,1232.267162
-425.299116,500,1234.982222
-119.381091,500,1237.612525
-89.586219,500,1240.310786
-183.428696,500,1243.001118
-143.312561,500,1245.688699
-115.434135,500,1248.373299
-181.771375,500,1251.104412
-76.822614,500,1253.494658
19562.557507,500,1255.894808
137.698409,500,1258.576294
103.838307,500,1261.265808
-261.168242,500,1264.018411
-345.740063,500,1266.719892
-82.317903,500,1269.088186
-128.325211,500,1271.4491
450.401573,500,1274.034518
-70.082176,500,1276.622581
-32.878301,500,1279.067203
-134.092297,500,1281.623258
-302.652308,500,1284.026177
64.249072,500,1286.357713
-181.952117,500,1288.687726
-97.965513,500,1291.026396
-60.590395,500,1293.397501
-275.130865,500,1295.778104
-149.87901,500,1298.084063
-127.149038,500,1300.558557
548.28344,500,1303.24713
-256.162393,500,1305.999221
-74.29182,500,1308.585454
-260.20507,500,1310.975722
-129.311559,500,1313.474251
-157.428158,500,1315.844648
-199.461316,500,1318.231585
-134.045855,500,1320.955873
-73.742235,500,1323.443707
200.451602,500,1325.758826
-279.707776,500,1328.130426
-84.676113,500,1330.466499
-123.225281,500,1332.834292
-178.182431,500,1335.16788
-172.314179,500,1337.564849
112.241396,500,1339.88154
-60.848174,500,1342.580715
-66.920316,500,1345.176862
-181.046689,500,1347.792004
20266.572997,500,1350.378558
38.347012,500,1352.699907
-77.028594,500,1355.03739
-93.322669,500,1357.672527
-22.670774,500,1360.354999
-102.705638,500,1362.761857
81.592646,500,1365.192774
-267.043009,500,1367.615274
-64.60736,500,1370.00184
-249.107006,500,1372.54517
44074.359623,500,1374.932209
204.106808,500,1377.616372
-176.217819,500,1380.300996
-248.635246,500,1382.997978
-230.992961,500,1385.726536
9261.6745,500,1388.3999
156.290332,500,1391.076092
-228.64177,500,1393.799493
-143.822047,500,1396.200497
23464.075529,500,1398.537056
-51.005141,500,1400.983738
-430.794729,500,1403.383321
-294.861676,500,1405.772759
-365.094697,500,1408.1656
-151.795574,500,1410.570849
-204.638507,500,1412.912176
1016.120116,500,1415.243747
5043.947845,500,1417.576141
-276.681048,500,1419.939654
-116.550813,500,1422.292166
-162.244358,500,1424.768142
644.067794,500,1427.450912
1039.935234,500,1430.150434
-293.482559,500,1432.877058
39874.164134,500,1435.577101
-195.265429,500,1438.277066
-79.758404,500,1440.964993
593.303324,500,1443.649698
-63.437102,500,1446.248589
-199.636078,500,1448.911385
843.575394,500,1451.604095
1644.540606,500,1454.286266
-142.503306,500,1456.978465
-239.209201,500,1459.672089
-74.01103,500,1462.360736
405.938425,500,1465.049984
18659.832678,500,1467.678728
-131.163218,500,1470.132833
-273.042597,500,1472.8046
-196.441866,500,1475.511969
-56.446196,500,1477.892904
-210.934237,500,1480.338737
-120.451525,500,1482.811071
-449.292332,500,1485.533454
-154.726336,500,1487.865092
-166.196943,500,1490.191373
31276.125109,500,1492.624556
1025.09415,500,1494.929988
11555.382218,500,1497.456388
5310.563345,500,1500.162086
-92.919822,500,1502.848204
-133.779624,500,1505.447069
-187.955747,500,1508.134061
-282.322402,500,1510.818283
-262.879595,500,1513.494098
-75.779407,500,1516.199335
2043.342775,500,1518.793261
-310.474084,500,1521.347091
-154.218839,500,1524.040679
-284.009768,500,1526.453957
-117.360933,500,1529.179639
-325.854699,500,1531.921459
-281.104716,500,1534.679157
-98.863053,500,1537.369969
-75.156641,500,1539.782385
-21.779976,500,1542.115966
-135.110009,500,1544.751316
-275.804555,500,1547.218012
9733.377733,500,1549.653697
5625.284473,500,1551.995004
229.115806,500,1554.608515
-82.533217,500,1556.917963
-90.128471,500,1559.232945
4141.486389,500,1561.538709
-446.884112,500,1564.155092
35.562172,500,1566.851652
-74.119077,500,1569.553687
-311.740764,500,1572.268507
40076.59329,500,1574.73882
301.952849,500,1577.26092
-229.763208,500,1579.574044
-58.740714,500,1582.1825
-135.820161,500,1584.931784
-139.430139,500,1587.607752
-142.339454,500,1590.308408
-280.984861,500,1592.983601
-78.985155,500,1595.732196
-172.777983,500,1598.4536
-201.216916,500,1601.146273
140.897644,500,1603.833349
-187.370152,500,1606.581729
-373.958537,500,1609.357873
-344.449268,500,1612.08746
18955.846239,500,1614.480174
25064.684125,500,1617.058404
-52.856851,500,1619.524538
-57.431134,500,1622.209399
-138.917751,500,1624.897321
1313.176863,500,1627.522549
-373.698728,500,1629.858402
-108.578251,500,1632.5606
-396.341666,500,1635.023055
39274.531904,500,1637.510893
-331.994017,500,1640.27358
-151.454152,500,1642.957422
3022.766074,500,1645.645326
-248.64121,500,1648.390981
-56.150947,500,1651.07525
2656.738028,500,1653.753097
-67.029659,500,1656.436924
-269.30831,500,1659.080544
-166.619409,500,1661.628278
-39.009363,500,1663.970919
-159.917677,500,1666.301134
-179.02545,500,1668.966436
232.029296,500,1671.654815
-73.846766,500,1674.34451
-258.346833,500,1676.834868
745.308622,500,1679.392857
-171.154334,500,1681.727762
-68.89657,500,1684.06113
-177.455853,500,1686.417946
24168.113586,500,1688.86799
-188.151357,500,1691.22292
-236.690112,500,1693.705968
-71.394883,500,1696.348175
-63.695592,500,1699.025681
-256.927966,500,1701.772792
-251.726742,500,1704.121711
3.170761,500,1706.432597
-207.474031,500,1708.792505
-205.631221,500,1711.146682
-293.24055,500,1713.534837
-344.169524,500,1716.14434
-102.633266,500,1718.827896
64.710558,500,1721.515638
-172.38338,500,1724.229187
-264.125279,500,1726.884462
-100.326759,500,1729.479399
-129.423639,500,1731.894193
6958.446023,500,1734.221188
-173.959186,500,1736.576825
-101.410582,500,1738.96464
-70.859032,500,1741.683748
-148.352362,500,1744.027453
-67.0083,500,1746.357709
-89.990891,500,1748.715657
41977.071246,500,1751.305063
-142.461515,500,1754.0007
