#{"t_start": 1720054265.2362587, "env_id": "None"}
r,l,t
0.0,500,1814.796453
0.0,500,1817.468256
0.0,500,1820.317133
0.0,500,1823.165167
0.0,500,1825.842286
0.0,500,1828.500231
4100.0,1,1828.982561
0.0,500,1831.887049
4100.0,1,1832.402817
0.0,500,1835.14942
0.0,500,1837.998335
4100.0,1,1838.492258
0.0,500,1841.265643
0.0,500,1844.108501
4100.0,1,1844.600245
0.0,500,1847.273066
0.0,500,1850.184925
0.0,500,1853.132486
4100.0,1,1853.64377
0.0,500,1856.3002
4100.0,1,1856.797081
0.0,500,1859.473777
4100.0,1,1859.967794
0.0,500,1862.824016
4100.0,1,1863.340319
0.0,500,1866.092378
0.0,500,1868.77008
0.0,500,1871.539048
0.0,500,1874.298638
0.0,500,1876.927951
0.0,500,1879.868472
0.0,500,1882.606017
0.0,500,1885.276005
0.0,500,1888.365258
4100.0,1,1888.989854
0.0,500,1891.997502
0.0,500,1894.799733
0.0,500,1897.432826
0.0,500,1900.714685
0.0,500,1904.073456
0.0,500,1907.009942
0.0,500,1909.775506
0.0,500,1912.464456
0.0,500,1915.231363
0.0,500,1918.238683
0.0,500,1920.790968
0.0,500,1923.525146
0.0,500,1926.150737
0.0,500,1928.946289
0.0,500,1931.738987
0.0,500,1934.594434
0.0,500,1937.373908
0.0,500,1939.955489
0.0,500,1942.75316
0.0,500,1945.689206
0.0,500,1948.311239
0.0,500,1951.133961
0.0,500,1954.045772
0.0,500,1956.786278
0.0,500,1959.787239
0.0,500,1962.792309
0.0,500,1965.479996
0.0,500,1968.133121
0.0,500,1970.719723
0.0,500,1973.334294
0.0,500,1976.215987
0.0,500,1979.153638
0.0,500,1981.852859
0.0,500,1984.489851
0.0,500,1987.230416
0.0,500,1990.07409
0.0,500,1992.78453
0.0,500,1995.508671
0.0,500,1998.262301
4100.0,1,1998.750665
4200.0,1,1999.252843
4300.0,1,1999.748782
0.0,500,2002.48547
0.0,500,2005.318856
4100.0,1,2005.805497
0.0,500,2008.640147
0.0,500,2011.4355
0.0,500,2014.183048
4100.0,1,2014.680265
0.0,500,2017.523842
0.0,500,2020.159694
0.0,500,2023.006906
0.0,500,2025.737143
0.0,500,2028.540676
0.0,500,2031.437425
0.0,500,2034.174398
0.0,500,2036.910236
0.0,500,2039.794143
0.0,500,2042.666979
0.0,500,2045.601504
0.0,500,2048.359893
0.0,500,2051.172825
0.0,500,2054.038862
0.0,500,2056.781562
0.0,500,2059.380367
4100.0,1,2059.876032
0.0,500,2062.515994
0.0,500,2065.258928
0.0,500,2068.074455
4100.0,1,2068.56346
0.0,500,2071.203299
0.0,500,2073.807333
0.0,500,2076.545747
0.0,500,2079.394056
4100.0,1,2079.894516
0.0,500,2082.955466
0.0,500,2085.605799
0.0,500,2088.49872
0.0,500,2091.113391
0.0,500,2093.948195
4100.0,1,2094.440098
0.0,500,2097.315305
0.0,500,2100.046832
0.0,500,2102.5731
0.0,500,2105.351571
4100.0,1,2105.850677
0.0,500,2108.836615
0.0,500,2111.774545
0.0,500,2114.701237
0.0,500,2117.593107
0.0,500,2120.306876
0.0,500,2123.286273
0.0,500,2126.063883
0.0,500,2128.692342
0.0,500,2131.521245
4100.0,1,2132.024992
0.0,500,2134.53353
0.0,500,2137.372095
4100.0,1,2137.869752
0.0,500,2140.59404
0.0,500,2143.329425
0.0,500,2146.231967
4100.0,1,2146.727422
0.0,500,2149.376074
0.0,500,2152.230969
0.0,500,2154.911801
0.0,500,2157.61616
0.0,500,2160.52824
0.0,500,2163.179555
0.0,500,2165.678947
0.0,500,2168.490314
0.0,500,2171.079471
0.0,500,2173.756851
0.0,500,2176.491174
0.0,500,2179.14742
0.0,500,2181.711655
0.0,500,2184.44806
0.0,500,2187.129934
0.0,500,2190.033671
0.0,500,2192.844698
4100.0,1,2193.3325
0.0,500,2196.206603
0.0,500,2198.983397
4100.0,1,2199.480892
4200.0,1,2199.972103
0.0,500,2202.791074
