r,l,t
9261.6745,500,1460.262897
156.290332,500,1462.888629
-228.64177,500,1465.656317
-143.822047,500,1468.386686
23464.075529,500,1471.122665
-51.005141,500,1473.658785
-430.794729,500,1476.06502
-294.861676,500,1478.455756
-365.094697,500,1480.85675
-151.795574,500,1483.29368
-204.638507,500,1486.013554
1016.120116,500,1488.733375
5043.947845,500,1491.463398
-276.681048,500,1494.212616
-116.550813,500,1496.953748
-162.244358,500,1499.722061
644.067794,500,1502.440025
1039.935234,500,1505.173607
-293.482559,500,1507.912512
39874.164134,500,1510.620253
-195.265429,500,1513.343294
-79.758404,500,1516.066631
593.303324,500,1518.794614
-63.437102,500,1521.523892
-199.636078,500,1524.233492
843.575394,500,1526.949799
1644.540606,500,1529.617964
-142.503306,500,1532.040795
-239.209201,500,1534.403687
-74.01103,500,1536.820182
405.938425,500,1539.204079
18659.832678,500,1541.838592
-131.163218,500,1544.23763
-273.042597,500,1546.652464
-196.441866,500,1549.072723
-56.446196,500,1551.457526
-210.934237,500,1554.049837
-120.451525,500,1556.729781
-449.292332,500,1559.131213
-154.726336,500,1561.716212
-166.196943,500,1564.308056
31276.125109,500,1566.675466
1025.09415,500,1569.077929
11555.382218,500,1571.568347
5310.563345,500,1574.330681
-92.919822,500,1576.717175
-133.779624,500,1579.234123
-187.955747,500,1581.993122
-282.322402,500,1584.710605
-262.879595,500,1587.40632
-75.779407,500,1590.119479
2043.342775,500,1592.845793
-310.474084,500,1595.472421
-154.218839,500,1598.643783
-284.009768,500,1601.371688
-117.360933,500,1603.832872
-325.854699,500,1606.642731
-281.104716,500,1609.662005
-98.863053,500,1612.575344
-75.156641,500,1615.352684
-21.779976,500,1618.028988
-135.110009,500,1620.924522
-275.804555,500,1623.792023
9733.377733,500,1626.235054
5625.284473,500,1628.672805
229.115806,500,1631.362759
-82.533217,500,1634.012544
-90.128471,500,1636.434694
4141.486389,500,1638.910663
-446.884112,500,1641.689253
35.562172,500,1644.496988
-74.119077,500,1647.332339
-311.740764,500,1649.795286
40076.59329,500,1652.367416
301.952849,500,1654.863755
-229.763208,500,1657.70231
-58.740714,500,1660.295478
-135.820161,500,1663.082928
-139.430139,500,1665.944375
-142.339454,500,1668.508484
-280.984861,500,1670.962698
-78.985155,500,1673.817179
-172.777983,500,1676.532414
-201.216916,500,1679.334694
140.897644,500,1681.999167
-187.370152,500,1684.629203
-373.958537,500,1687.10833
-344.449268,500,1689.563776
18955.846239,500,1692.039226
25064.684125,500,1694.479592
-52.856851,500,1696.959819
-57.431134,500,1699.647291
-138.917751,500,1702.352657
1313.176863,500,1704.975796
-373.698728,500,1707.427949
-108.578251,500,1709.880772
-396.341666,500,1712.542964
39274.531904,500,1715.273529
-331.994017,500,1717.884597
-151.454152,500,1720.468987
3022.766074,500,1723.08355
-248.64121,500,1725.561108
-56.150947,500,1727.999202
2656.738028,500,1730.400344
-67.029659,500,1733.137614
-269.30831,500,1735.829743
-166.619409,500,1738.25054
-39.009363,500,1740.611214
-159.917677,500,1743.020374
-179.02545,500,1745.64252
232.029296,500,1748.164891
-73.846766,500,1750.78411
-258.346833,500,1753.235835
745.308622,500,1755.746256
-171.154334,500,1758.108498
-68.89657,500,1761.14739
-177.455853,500,1764.116285
24168.113586,500,1766.970663
-188.151357,500,1769.809824
-236.690112,500,1772.49721
-71.394883,500,1775.147047
-63.695592,500,1777.870713
-256.927966,500,1780.653368
-251.726742,500,1783.364469
3.170761,500,1785.806616
-207.474031,500,1788.181787
-205.631221,500,1790.667806
-293.24055,500,1793.074491
-344.169524,500,1795.627365
-102.633266,500,1798.136204
64.710558,500,1800.853571
-172.38338,500,1803.608028
-264.125279,500,1806.364715
-100.326759,500,1809.074625
-129.423639,500,1811.632209
6958.446023,500,1814.294516
-173.959186,500,1817.104037
-101.410582,500,1820.023684
-70.859032,500,1822.887284
-148.352362,500,1825.562725
-67.0083,500,1828.876767
-89.990891,500,1832.653396
