r,l,t
-140.767915,500,1511.709567
-75.156681,500,1514.003615
-118.841092,500,1516.420294
-106.095651,500,1518.709821
-83.476238,500,1521.042991
-237.951966,500,1523.403239
-116.933685,500,1525.718848
953.871854,260,1527.025138
-121.208172,500,1529.372263
-94.02818,500,1531.659943
-206.494293,500,1534.014057
-79.464149,500,1536.327451
965.267666,140,1537.123985
-155.618707,500,1539.459154
-168.5861,500,1541.847897
-77.614481,500,1544.507167
-155.462989,500,1547.166181
-124.574986,500,1549.820217
-92.445691,500,1552.517309
-195.170324,500,1554.928582
-124.08504,500,1557.636834
948.902544,300,1559.326527
-135.262494,500,1562.016266
981.952598,140,1562.929753
-39.875617,500,1565.632414
-108.978956,500,1568.29975
-186.979566,500,1570.998527
-116.469645,500,1573.35594
-139.853406,500,1575.660154
-53.567519,500,1578.007984
-119.969715,500,1580.43042
-149.611685,500,1582.742218
-124.966077,500,1585.096039
-120.196507,500,1587.451454
-206.862059,500,1590.065148
-179.839887,500,1592.698873
-83.323658,500,1595.008915
-135.295057,500,1597.46662
-86.120458,500,1599.914608
-201.403069,500,1602.585022
-182.156249,500,1605.253104
-237.777445,500,1607.666838
960.90573,247,1608.920623
-77.267709,500,1611.313972
-174.214706,500,1613.815016
-182.478014,500,1616.504734
-164.733689,500,1619.162434
-163.314327,500,1621.816944
-248.074095,500,1624.546772
972.476733,83,1625.171069
-102.604675,500,1627.870044
-98.843683,500,1630.561495
-125.574915,500,1633.225866
-144.092192,500,1635.88911
-144.827092,500,1638.541461
-157.520682,500,1641.063677
-87.416161,500,1643.769578
-113.938204,500,1646.220111
-171.992747,500,1648.881908
-156.955726,500,1651.548432
-65.312772,500,1654.246316
-142.203129,500,1656.909952
-71.924436,500,1659.542238
-52.33164,500,1662.203685
-146.161462,500,1664.652631
-317.834033,500,1667.144444
-139.390719,500,1669.490738
-72.938833,500,1671.837481
-67.393888,500,1674.53906
-48.041124,500,1677.234098
-75.471491,500,1679.808959
-84.201408,500,1682.273534
-121.300988,500,1684.947684
-105.452995,500,1687.604912
-161.179877,500,1690.224722
-83.384433,500,1692.538104
-111.297373,500,1695.12586
-119.800071,500,1697.763507
-202.643198,500,1700.459593
-128.032516,500,1703.07603
-103.681775,500,1705.419589
-233.856491,500,1707.859381
-160.520157,500,1710.551691
-97.808551,500,1713.259437
-51.367528,500,1715.946671
-137.686248,500,1718.638105
-109.082157,500,1721.271058
-131.630271,500,1723.915787
-115.413361,500,1726.557836
-196.248117,500,1729.254867
-139.918577,500,1731.655711
-139.225322,500,1733.964532
-124.499357,500,1736.297926
-117.518497,500,1738.957743
-134.838266,500,1741.618151
-107.730358,500,1744.311996
-178.381909,500,1747.010085
-195.399646,500,1749.592032
-392.410441,500,1752.016413
-128.150605,500,1754.361168
-152.031506,500,1756.670447
-85.496536,500,1759.01487
-172.638641,500,1761.686768
-201.397278,500,1764.054265
-170.803364,500,1766.379598
-116.24258,500,1768.704994
-227.149637,500,1771.04962
-131.717703,500,1773.341582
-77.626848,500,1775.652235
-164.291278,500,1778.006882
-130.218566,500,1780.355371
-135.976138,500,1782.71155
-105.006581,500,1785.058908
-136.319223,500,1787.409614
-117.228958,500,1789.721168
-74.24234,500,1792.017961
-73.621995,500,1794.309809
-114.564414,500,1796.63658
-124.03491,500,1798.945226
-77.248737,500,1801.292166
-101.563339,500,1803.684282
-160.408972,500,1806.144613
-74.446613,500,1808.457155
-114.641725,500,1810.966744
-162.321594,500,1813.308219
-112.697313,500,1815.730039
-88.581475,500,1818.377255
981.701037,131,1819.151273
-164.405921,500,1821.648832
-127.27405,500,1824.314043
-91.552507,500,1827.017246
-180.855794,500,1829.646554
-104.430237,500,1831.996833
