r,l,t
-267.816578,500,215.647445
-252.744912,500,216.027258
-159.831456,500,216.711135
-305.735321,500,217.083219
-172.569316,500,217.460197
-246.081626,500,217.833364
-451.458176,500,218.507394
-271.844144,500,218.882995
-205.268019,500,219.253767
-384.769063,500,219.621896
-178.01657,500,220.303066
-285.870573,500,220.67015
-306.867926,500,221.042226
-128.648615,500,221.410609
-321.230522,500,221.777342
-465.026806,500,222.438928
-107.189953,500,222.890525
-292.163665,500,223.275579
-311.329885,500,223.669791
-279.686321,500,224.360551
-272.568015,500,224.746362
-274.559443,500,225.116897
-332.429396,500,225.51713
-276.595365,500,226.229242
-206.055513,500,226.660267
-388.451604,500,227.038678
-158.373403,500,227.421277
-194.606775,500,228.146837
-205.621589,500,228.532789
-335.177623,500,228.980803
-153.691541,500,229.383395
-232.089026,500,230.063166
-230.311888,500,230.552101
-302.514533,500,230.934911
-239.950103,500,231.314138
-304.866044,500,231.980705
-274.403737,500,232.435194
-208.538669,500,232.803179
-330.656374,500,233.170581
-188.10449,500,233.886451
-155.089414,500,234.260559
-300.999953,500,234.701023
-118.672803,500,235.068402
-163.349118,500,235.694501
-176.139908,500,236.068549
-298.599985,500,236.436189
-172.90953,500,236.802054
-195.985045,500,237.470057
-152.806713,500,237.844872
-212.349039,500,238.216017
-124.588125,500,238.646528
-89.670346,500,239.277997
-342.038887,500,239.648943
-132.541043,500,240.077061
-450.362191,500,240.503551
-401.555826,500,240.927194
-152.056032,500,241.5982
-388.340332,500,241.965688
-237.082934,500,242.335058
-147.189915,500,242.703538
-161.152125,500,243.37089
-258.46881,500,243.739254
-354.38304,500,244.109125
-356.960299,500,244.527421
-366.442178,500,245.176153
-166.761118,500,245.542526
-346.541236,500,245.912341
-85.020317,500,246.27847
-223.66928,500,247.02465
-222.622495,500,247.388642
-271.843155,500,247.756809
-198.094133,500,248.123191
-300.030661,500,248.829876
-168.527151,500,249.193754
-277.832734,500,249.560168
-395.990676,500,249.924992
-69.948781,500,250.545789
-172.538393,500,250.910464
-230.315912,500,251.329267
-112.037582,500,251.696045
-202.454907,500,252.362797
-344.017327,500,252.727519
-241.716827,500,253.093813
-141.10791,500,253.47428
-106.315863,500,254.165932
-172.165502,500,254.533725
-196.735825,500,254.899796
-323.951483,500,255.264484
-208.459494,500,255.915374
-272.003853,500,256.278034
-261.443895,500,256.644423
-330.37537,500,257.063387
-248.131851,500,257.71338
-307.601147,500,258.086699
-330.111916,500,258.461628
-300.335342,500,258.89898
-96.835214,500,259.600046
-138.463766,500,259.988201
-216.746068,500,260.389174
-149.593595,500,260.755336
-218.755577,500,261.121445
-300.573306,500,261.800477
-79.565748,500,262.160457
-331.4655,500,262.575316
-227.679311,500,262.939143
-222.218023,500,263.6239
-288.708873,500,263.996368
-448.374666,500,264.422816
-408.837948,500,264.845513
-379.828331,500,265.588905
-402.123767,500,265.95567
-166.769495,500,266.323389
-197.113259,500,266.690919
-296.020258,500,267.343608
-289.779623,500,267.761689
-225.065147,500,268.130761
-190.414227,500,268.497469
-344.175163,500,269.190249
833.257127,500,269.558033
-134.463644,500,269.986942
-289.171493,500,270.351514
-387.624654,500,271.057026
-436.799182,500,271.431851
-288.725314,500,271.858196
-328.424568,500,272.226792
-208.533993,500,272.923482
-117.350898,500,273.349953
-175.169568,500,273.718645
-377.720472,500,274.08389
-316.977084,500,274.690974
-250.595863,500,275.134126
-361.282168,500,275.50114
-413.903172,500,275.866909
-407.881503,500,276.558019
-334.743255,500,276.924385
-296.078069,500,277.365035
-197.008273,500,277.736838
-393.791604,500,278.428178
-182.959074,500,278.885454
-344.420293,500,279.279982
-392.17051,500,279.670427
-294.303554,500,280.135062
-293.890881,500,280.906596
-215.65839,500,281.285819
-295.175125,500,281.664534
-267.694473,500,282.032124
-398.866003,500,282.702152
-162.028286,500,283.126362
-271.349275,500,283.49235
-177.335511,500,283.859874
-256.242274,500,284.49664
-103.71724,500,284.857951
-263.786157,500,285.289374
-273.281557,500,285.650457
-170.0448,500,286.231972
-234.274404,500,286.601774
-495.520635,500,287.017023
-231.252969,500,287.380021
-158.782665,500,288.079523
-107.6204,500,288.441592
-286.380241,500,288.880447
-84.962846,500,289.252447
-377.848993,500,289.928237
-364.834239,500,290.291413
-331.056535,500,290.652432
-291.724885,500,291.014065
-328.267936,500,291.698788
-174.223072,500,292.060615
-236.107134,500,292.499024
-152.902037,500,292.864464
-120.816507,500,293.479447
-127.556099,500,293.841544
-246.779667,500,294.212054
-135.817743,500,294.582717
-362.83749,500,295.320939
-197.07199,500,295.741373
-279.718482,500,296.104405
-144.736499,500,296.468651
-199.418824,500,297.165709
-58.577011,500,297.526655
-135.13892,500,297.946492
-171.816414,500,298.309948
-415.288339,500,299.033479
-233.123157,500,299.399039
-204.01243,500,299.762257
-207.195785,500,300.124599
-340.589638,500,300.488837
-269.688004,500,301.131275
-263.129756,500,301.492638
-367.223209,500,301.85884
-123.878686,500,302.221953
-400.530249,500,302.874338
-332.850834,500,303.232124
-208.782271,500,303.589604
121.871581,500,303.949984
-201.14387,500,304.628737
-218.974455,500,304.992057
-331.02027,500,305.407962
-244.326498,500,305.77131
-261.892421,500,306.492209
-389.090461,500,306.871102
-131.146054,500,307.263015
